id,created_at,sport,league,home_team,away_team,outcome,coefficient,bookmaker,stake,ev_profit,real_profit,is_live,strategy
1907,2025-12-01 19:10:46.604722+00,Soccer,portugal liga 3,braga ii,trofense,T> 2.5,3.2,Sansabet,100,5.23,-100.00,true,sansabet5
1904,2025-12-01 19:01:30.221894+00,Basketball,fiba world cup europe qualification,israel,croatia,T> 162.5,2.16,Volcano,100,5.10,-100.00,true,volcano_fast
1902,2025-12-01 18:52:08.633335+00,Soccer,egypt cup,talaea el gaish,el sekka el hadid,T> 2.5,4.1,Volcano,100,3.03,-100.00,true,volcano_fast
1899,2025-12-01 18:49:34.164248+00,Tennis,wta 125k quito,sara sorribes tormo,polona hercog,H1 2.5,1.75,Volcano,100,14.53,75.00,true,volcano_fast
1894,2025-12-01 18:38:47.259921+00,Soccer,portugal liga 2,vizela,feirense,P1 T> 1.5,4.25,Sansabet,100,6.00,-100.00,true,sansabet5
1892,2025-12-01 18:37:50.535467+00,Basketball,fiba world cup europe qualification,netherlands,poland,H2 2.5,1.85,Volcano,100,3.39,85.00,true,volcano_fast
1887,2025-12-01 18:29:21.743184+00,Soccer,turkey 1st league,adana demirspor,hatayspor,T< 4.5,3.35,Volcano,100,4.89,-100.00,true,volcano_fast
1885,2025-12-01 18:22:54.586146+00,Soccer,international friendlies u23 women,netherlands,sweden,IT2< 0.5,2.59,Volcano,100,3.17,159.00,true,volcano_fast
1875,2025-12-01 18:11:06.844231+00,Basketball,fiba world cup europe qualification,estonia,czech republic,2,1.7,Sansabet,100,5.53,70.00,true,sansabet5
1871,2025-12-01 18:09:06.026391+00,Basketball,serbia 1 zls women,student nis,duga,H2 16.5,2.1,Volcano,100,3.19,-100.00,true,volcano_fast
1863,2025-12-01 18:08:00.512237+00,Basketball,poland 1. liga,resovia rzeszow,politechnika opolska,T> 166.5,2.4,Volcano,100,7.20,-100.00,true,volcano_fast
1860,2025-12-01 18:04:22.778222+00,Basketball,fiba world cup europe qualification,sweden,slovenia,1,1.83,Sansabet,100,6.34,-100.00,true,sansabet5
1859,2025-12-01 18:02:44.761233+00,Basketball,serbia nasa liga,okk beograd,kk joker sombor,T> 185.5,2.35,Volcano,100,3.80,135.00,true,volcano_fast
1858,2025-12-01 18:02:20.743989+00,Basketball,poland 1. liga,sks starogard gdanski,kotwica kolobrzeg,T> 156.5,2.3,Volcano,100,3.31,130.00,true,volcano_fast
1852,2025-12-01 17:38:19.947466+00,Soccer,international friendlies women,malta,croatia,H2 -3.5,3.9,Sansabet,100,6.28,-100.00,true,sansabet5
1851,2025-12-01 17:37:59.15941+00,Basketball,israel premier league women,maccabi ashdod,elitzur holon,T< 141.5,2.35,Volcano,100,3.93,-100.00,true,volcano_fast
1850,2025-12-01 17:37:43.091634+00,Soccer,israel ligat leumit,maccabi kabilio jaffa,maccabi herzliya,P1 T> 0.5,3.7,Sansabet,100,5.93,-100.00,true,sansabet5
1847,2025-12-01 17:29:56.768947+00,Soccer,international friendlies u23 women,germany,france,P1 H1 -1.5,2.95,Sansabet,100,12.33,-100.00,true,sansabet5
1846,2025-12-01 17:23:10.996961+00,Basketball,fiba world cup europe qualification,cyprus,germany,H2 -25.0,2.15,Sansabet,100,6.39,-100.00,true,sansabet5
1843,2025-12-01 17:17:09.045205+00,Basketball,israel premier league women,maccabi karmiel,hapoel rishon lezion,H1 1.5,1.83,Volcano,100,3.05,-100.00,true,volcano_fast
1839,2025-12-01 17:02:56.076665+00,Soccer,russia premier league,sochi,dynamo makhachkala,T< 0.5,4,Volcano,100,3.33,300.00,true,volcano_fast
1837,2025-12-01 17:01:02.912267+00,Basketball,serbia nasa liga,kk sloboda uzice,kk dynamic,T> 168.5,2.1,Volcano,100,5.24,110.00,true,volcano_fast
1834,2025-12-01 16:53:13.471301+00,Basketball,fiba world cup europe qualification,finland,france,1,3.65,Sansabet,100,6.89,265.00,true,sansabet5
1829,2025-12-01 16:44:34.248178+00,Basketball,greece elite league,psychikou,gs lavrio,2,3.05,Sansabet,100,5.67,-100.00,true,sansabet5
1828,2025-12-01 16:44:18.114148+00,Soccer,portugal u19 championship,chaves,porto,H2 -2.5,3.1,Sansabet,100,5.66,210.00,true,sansabet5
1827,2025-12-01 16:42:57.123003+00,Soccer,ukraine premier league,shakhtar donetsk,kryvbas kriviy rih,IT2> 1.5,2.73,Volcano,100,3.63,173.00,true,volcano_fast
1826,2025-12-01 16:39:42.525835+00,Soccer,saudi arabia reserve league,alittihad jeddah,alqadisiyah,IT1< 1.5,2.26,Volcano,100,3.02,126.00,true,volcano_fast
1825,2025-12-01 16:39:08.483913+00,Soccer,ghana division 1,berekum arsenal,dormaa unity,IT2> 3.5,3.5,Volcano,100,4.89,-100.00,true,volcano_fast
1821,2025-12-01 16:34:46.630413+00,Soccer,russia first league,rodina moscow,kamaz,T< 0.5,4.5,Volcano,100,6.14,350.00,true,volcano_fast
1818,2025-12-01 16:18:42.131393+00,Basketball,portugal taca da liga,imortal,clube galitos,T< 164.5,2.35,Sansabet,100,4.28,135.00,true,sansabet5
1817,2025-12-01 16:18:39.209427+00,Tennis,wta 125k angers,yuriko lily miyazaki,amandine monnot,T> 17.5,1.65,Volcano,100,-2.04,-100.00,true,volcano_slow
1811,2025-12-01 14:50:09.264599+00,Tennis,wta 125k angers,polina kudermetova,camilla rosatello,H2 7.5,1.45,Volcano,100,-3.22,45.00,true,volcano_fast
1806,2025-12-01 13:37:32.338026+00,Tennis,wta 125k angers,alina korneeva,kamilla rakhimova,H1 7.5,2,Volcano,100,4.68,100.00,true,volcano_fast
1805,2025-12-01 13:08:13.13273+00,Soccer,kenya premier league,bidco united,posta rangers,T> 2.5,3.65,Sansabet,100,5.86,-100.00,true,sansabet5
1804,2025-12-01 13:06:32.061986+00,Soccer,tunisia league 2,megrine,sporting ben arous,T> 2.5,3.3,Sansabet,100,5.86,-100.00,true,sansabet5
1803,2025-12-01 13:04:40.508003+00,Soccer,ethiopia premier league,sidama bunna,ethiopia nigd bank,T> 2.5,3.2,Sansabet,100,5.07,-100.00,true,sansabet5
1797,2025-12-01 12:30:02.89956+00,Soccer,north macedonia 1st league,shkendija,rabotnicki skopje,IT2< 0.5,1.67,Volcano,100,3.13,67.00,true,volcano_fast
1794,2025-12-01 12:07:12.413722+00,Soccer,uruguay reserve league,albion,boston river,T> 4.5,3.1,Volcano,100,3.30,-100.00,true,volcano_fast
1790,2025-12-01 11:39:19.47097+00,Basketball,portugal cup,fc barreirense,sampaense basket,T< 153.5,2.15,Volcano,100,4.90,115.00,true,volcano_fast
1783,2025-12-01 11:31:37.7701+00,Basketball,fiba world cup asia qualification,philippines,guam,T> 160.5,2.15,Sansabet,100,6.31,115.00,true,sansabet5
1780,2025-12-01 11:25:47.536992+00,Basketball,fiba world cup asia qualification,chinese taipei,japan,T< 158.5,2.55,Sansabet,100,10.24,155.00,true,sansabet5
1777,2025-12-01 11:15:36.631483+00,Basketball,korea wkbl,bucheon keb hana bank,busan bnk sum,T< 116.5,2.5,Volcano,100,5.63,150.00,true,volcano_fast
1774,2025-12-01 11:02:55.975338+00,Tennis,wta 125k angers,teodora kostovic,annalena friedsam,P1 T< 8.5,2.6,Sansabet,100,10.55,-100.00,true,sansabet5
1773,2025-12-01 10:31:59.112743+00,Tennis,itf women dubai,mananchaya sawangkaew,daria snigur,P2 T> 10.5,4,Sansabet,100,43.34,-100.00,true,sansabet5
1770,2025-12-01 10:22:30.942279+00,Tennis,wta 125k angers,veronika podrez,alina charaeva,H2 9.5,1.75,Volcano,100,16.64,75.00,true,volcano_fast
1769,2025-12-01 10:17:50.547804+00,Basketball,fiba world cup asia qualification,republic of korea,china,T< 162.5,2.03,Volcano,100,3.05,-100.00,true,volcano_fast
1766,2025-12-01 09:49:55.323656+00,Soccer,indonesia liga nusantara,gresik united,persekabpas pasuruan,T> 2.5,3.45,Volcano,100,7.62,245.00,true,volcano_slow
1762,2025-12-01 06:32:39.806335+00,Basketball,fiba world cup asia qualification,new zealand,australia,H1 6.5,2.03,Volcano,100,4.54,103.00,true,volcano_slow
1756,2025-12-01 03:55:38.325191+00,Basketball,nba,los angeles lakers,new orleans pelicans,T> 251.5,2.1,Volcano,100,4.07,110.00,true,volcano_fast
1755,2025-12-01 03:47:03.088411+00,Basketball,nba,sacramento kings,memphis grizzlies,1,3.1,Sansabet,100,-0.11,210.00,true,sansabet5
1729,2025-12-01 00:59:36.48851+00,Basketball,argentina la liga,csd comunicaciones,amancay de la rioja,H2 9.5,2.15,Volcano,100,3.30,115.00,true,volcano_fast
1722,2025-12-01 00:53:18.814405+00,Basketball,argentina la liga,barrio parque,club estudiantes tucuman,T> 137.5,2.4,Sansabet,100,7.42,140.00,true,sansabet5
1718,2025-12-01 00:46:56.18205+00,Basketball,fiba world cup americas qualification,uruguay,panama,T> 152.5,2.09,Volcano,100,3.52,109.00,true,volcano_fast
1715,2025-12-01 00:44:34.24363+00,Basketball,ncaa,loyola maryland,coppin state,IT2< 78.5,2,Volcano,100,3.24,-100.00,true,volcano_fast
1707,2025-12-01 00:35:37.563259+00,Basketball,argentina la liga,union de mar del plata,pico football club,1,2.35,Sansabet,100,5.33,-100.00,true,sansabet5
1704,2025-12-01 00:31:44.895914+00,Basketball,argentina la liga,deportivo norte de amrmstrong,provincial de rosario,2,2.65,Sansabet,100,5.04,165.00,true,sansabet5
1703,2025-12-01 00:27:08.279254+00,Basketball,nba,minnesota timberwolves,san antonio spurs,IT1< 119.5,2.1,Volcano,100,3.44,110.00,true,volcano_fast
1699,2025-12-01 00:16:30.387156+00,Soccer,bolivia primera division,aurora,jorge wilstermann,P1 T> 0.5,3.5,Sansabet,100,8.86,-100.00,true,sansabet5
1697,2025-12-01 00:16:19.758347+00,Soccer,aruba divison di honor,britannia,deportivo nacional,IT2< 0.5,1.87,Volcano,100,4.01,87.00,true,volcano_fast
1696,2025-12-01 00:10:10.014844+00,Basketball,argentina la liga,gimnasia y esgrima la plata,la union colon entre rios,T> 162.5,1.78,Sansabet,100,9.21,-100.00,true,sansabet5
1692,2025-11-30 23:40:24.885184+00,Basketball,nba,philadelphia 76ers,atlanta hawks,T< 228.5,2.1,Volcano,100,4.65,-100.00,true,volcano_slow
1690,2025-11-30 23:34:07.619906+00,Basketball,nba,new york knicks,toronto raptors,T< 232.5,2.05,Volcano,100,3.87,105.00,true,volcano_fast
1685,2025-11-30 23:19:53.878166+00,Basketball,nba,portland trail blazers,oklahoma city thunder,H2 -10.5,2.2,Volcano,100,3.17,-100.00,true,volcano_fast
1681,2025-11-30 23:12:40.828494+00,Basketball,nba,cleveland cavaliers,boston celtics,2,3.1,Sansabet,100,5.55,-100.00,true,sansabet5
1675,2025-11-30 22:44:32.559821+00,Soccer,chile primera division,union espanola,o'higgins,IT2> 2.5,4.3,Volcano,100,9.85,330.00,true,volcano_fast
1672,2025-11-30 22:38:40.952749+00,Soccer,paraguay division profesional,atletico tembetary,cerro porteno,H2 -2.5,3.2,Sansabet,100,5.08,-100.00,true,sansabet5
1671,2025-11-30 22:26:28.439093+00,Basketball,fiba world cup americas qualification,brazil,chile,T> 153.5,2.26,Volcano,100,3.98,-100.00,true,volcano_fast
1670,2025-11-30 22:17:50.587269+00,Soccer,ecuador serie a,macara,el nacional,H1 -2.5,3.2,Sansabet,100,9.81,-100.00,true,sansabet5
1668,2025-11-30 22:08:44.283254+00,Soccer,mexico liga tdp,club calor lerdo,real apodaca ii,T< 5.5,3.1,Volcano,100,3.97,210.00,true,volcano_fast
1667,2025-11-30 22:06:49.854259+00,Soccer,brazil copa fgf,brasil de pelotas,aimore,X,2.65,Volcano,100,4.71,-100.00,true,volcano_fast
1651,2025-11-30 21:48:42.974072+00,Basketball,ncaa,florida atlantic,st. bonaventure,H1 5.5,1.8,Volcano,100,3.16,80.00,true,volcano_fast
1650,2025-11-30 21:47:08.918338+00,Basketball,nba,utah jazz,houston rockets,IT1< 101.5,2.15,Volcano,100,4.45,-100.00,true,volcano_fast
1649,2025-11-30 21:46:30.08844+00,Soccer,el salvador primera division women,fas,cacahuatique,IT2< 0.5,1.7,Volcano,100,7.71,70.00,true,volcano_fast
1646,2025-11-30 21:39:49.815417+00,Soccer,bolivia primera division,the strongest,club bolivar,P1 H1 -0.5,5.2,Sansabet,100,131.15,-100.00,true,sansabet5
1645,2025-11-30 21:35:35.696407+00,Basketball,portugal proliga,ginasio figueirense,sc lusitania,T> 155.5,2.15,Volcano,100,3.01,-100.00,true,volcano_fast
1643,2025-11-30 21:32:51.5248+00,Soccer,argentina torneo federal a,atletico rafaela,douglas haig,H2 0.5,2.5,Volcano,100,4.18,-100.00,true,volcano_fast
1641,2025-11-30 21:24:37.003562+00,Basketball,ncaa,college of charleston,belmont,T< 158.5,2.35,Volcano,100,3.73,-100.00,true,volcano_fast
1640,2025-11-30 21:21:53.941776+00,Soccer,guatemala liga nacional,coban imperial,mictlan,T< 1.5,3.05,Sansabet,100,5.90,205.00,true,sansabet5
1638,2025-11-30 21:11:07.733731+00,Soccer,guatemala liga nacional,marquense,municipal,T< 1.5,3,Sansabet,100,5.07,-100.00,true,sansabet5
1635,2025-11-30 20:52:50.465651+00,Soccer,poland 1st liga,wisla krakow,stal mielec,H1 -3.5,3.1,Sansabet,100,6.28,-100.00,true,sansabet5
1633,2025-11-30 20:47:10.788655+00,Basketball,ncaa,texas tech,wyoming,H2 12.5,1.85,Volcano,100,4.55,85.00,true,volcano_fast
1628,2025-11-30 20:39:32.67674+00,Soccer,argentina torneo federal a,san martin formosa,9 de julio rafaela,H1 -2.5,2.65,Volcano,100,3.06,165.00,true,volcano_fast
1625,2025-11-30 20:35:00.806902+00,Soccer,greece super league,panathinaikos,aek athens,T> 3.5,1.75,Volcano,100,3.27,75.00,true,volcano_fast
1620,2025-11-30 20:24:48.578129+00,Soccer,israel liga bet,maccabi beer sheva,hapoel segev shalom,H2 -4.5,3.25,Sansabet,100,6.58,225.00,true,sansabet5
1618,2025-11-30 20:22:28.297434+00,Soccer,poland 2nd liga,podbeskidzie bielskobiala,stal stalowa wola,T< 4.5,2.55,Volcano,100,49.95,155.00,true,volcano_fast
1609,2025-11-30 20:10:43.987669+00,Basketball,ncaa,vermont,yale,T< 135.5,2.15,Volcano,100,6.36,-100.00,true,volcano_slow
1608,2025-11-30 20:06:22.129029+00,Basketball,italy serie b,power basket nocera,andrea costa imola,IT1> 69.5,2.15,Volcano,100,4.77,-100.00,true,volcano_fast
1605,2025-11-30 19:51:11.595472+00,Soccer,ecuador serie a,aucas,deportivo cuenca,T> 3.5,4.1,Volcano,100,3.44,-100.00,true,volcano_fast
1602,2025-11-30 19:36:29.614248+00,Tennis,atp challenger bogota,juan sebastian gomez,nicolas mejia,H1 5.5,1.8,Volcano,100,4.12,80.00,true,volcano_fast
1591,2025-11-30 19:23:44.993434+00,Basketball,ncaa,texas san antonio,south alabama,T> 145.5,2.35,Volcano,100,5.02,-100.00,true,volcano_fast
1580,2025-11-30 19:09:45.541413+00,Basketball,fiba world cup africa qualification,nigeria,rwanda,T> 150.5,2.2,Volcano,100,3.05,-100.00,true,volcano_fast
1578,2025-11-30 19:05:10.440572+00,Basketball,fiba world cup europe qualification,spain,georgia,2,2.35,Sansabet,100,6.01,-100.00,true,sansabet5
1577,2025-11-30 19:03:56.978061+00,Basketball,fiba world cup asia qualification,lebanon,qatar,T> 163.5,2.15,Sansabet,100,5.74,115.00,true,sansabet5
1575,2025-11-30 19:02:21.841661+00,Basketball,fiba world cup europe qualification,bosnia & herzegovina,serbia,2,1.6,Sansabet,100,8.25,60.00,true,sansabet5
1574,2025-11-30 18:55:11.228272+00,Basketball,portugal proliga,s.l. benfica ii,abc santo andre,2,4.4,Sansabet,100,8.82,340.00,true,sansabet5
1568,2025-11-30 18:39:39.551537+00,Soccer,portugal primeira liga,sporting cp,estrela da amadora,P1 T> 3.5,3.15,Sansabet,100,5.77,-100.00,true,sansabet5
1565,2025-11-30 18:35:23.441455+00,Soccer,andorra premier division,atletic club d'escaldes,ordino,P1 T> 1.5,3.25,Sansabet,100,5.67,-100.00,true,sansabet5
1563,2025-11-30 18:32:37.448984+00,Tennis,atp challenger temuco,federico agustin gomez,lautaro midon,T> 18.5,3.35,Volcano,100,19.59,-100.00,true,volcano_fast
1532,2025-11-30 18:08:03.256172+00,Soccer,brazil carioca b1,serrano,bonsucesso,X,2.65,Sansabet,100,11.18,-100.00,true,sansabet5
1526,2025-11-30 18:01:21.852223+00,Basketball,bahrain premier league,al ahli manama,al manama,T> 146.5,2.2,Volcano,100,6.33,-100.00,true,volcano_fast
1522,2025-11-30 18:00:39.897901+00,Soccer,serbia super liga,ofk beograd,crvena zvezda,T< 7.5,2.65,Sansabet,100,5.32,165.00,true,sansabet5
1519,2025-11-30 17:55:17.570673+00,Soccer,mexico liga tdp,mineros zacatecas cdmx,colegio once mexico,T> 2.5,3.9,Volcano,100,5.45,290.00,true,volcano_fast
1516,2025-11-30 17:48:47.105133+00,Basketball,poland 1. liga,decka pelplin,zubry bialystok,T< 177.5,2,Volcano,100,3.64,-100.00,true,volcano_fast
1513,2025-11-30 17:44:52.839783+00,Soccer,georgia erovnuli liga,samgurali tskaltubo,dinamo batumi,H1 -3.5,4.25,Sansabet,100,7.02,325.00,true,sansabet5
1511,2025-11-30 17:43:37.528174+00,Soccer,hungary nb 2,budapest honved,bvsc zuglo,H1 -2.5,3.1,Sansabet,100,5.68,210.00,true,sansabet5
1505,2025-11-30 17:39:44.06594+00,Soccer,turkey super league,karagumruk,besiktas,P1 T> 0.5,3.95,Sansabet,100,12.19,295.00,true,sansabet5
1488,2025-11-30 17:30:52.589604+00,Basketball,fiba world cup europe qualification,portugal,greece,T< 152.5,2.26,Volcano,100,6.40,126.00,true,volcano_fast
1483,2025-11-30 17:28:28.066175+00,Basketball,italy lega a1 women,broni,magnolia basket,T> 123.5,2.16,Volcano,100,3.06,116.00,true,volcano_fast
1474,2025-11-30 17:22:41.628768+00,Basketball,ncaa,ball state,le moyne,2,2,Volcano,100,3.38,100.00,true,volcano_fast
1466,2025-11-30 17:17:13.38726+00,Basketball,poland 1. liga,polonia 1912 leszno,wkk wroclaw,H1 2.5,1.93,Volcano,100,6.43,-100.00,true,volcano_fast
1462,2025-11-30 17:15:08.781119+00,Basketball,poland blk women,wisla krakow,zaglebie sosnowiec,T> 137.5,2.16,Volcano,100,4.79,116.00,true,volcano_fast
1460,2025-11-30 17:14:26.481395+00,Basketball,italy serie a2,pallacanestro roseto,pallacanestro 2.015 forli,2,2.65,Sansabet,100,6.06,-100.00,true,sansabet5
1459,2025-11-30 17:14:02.258078+00,Basketball,italy serie a2,vl pesaro,basket torino,1,1.48,Sansabet,100,5.47,-100.00,true,sansabet5
1456,2025-11-30 17:13:07.599032+00,Basketball,italy lega a1 women,reyer venezia mestre,brixia basket,T> 130.5,2.16,Volcano,100,6.95,-100.00,true,volcano_fast
1455,2025-11-30 17:12:57.262711+00,Basketball,fiba eurobasket qualification,albania,kosovo,T> 159.5,2.09,Volcano,100,5.58,109.00,true,volcano_fast
1452,2025-11-30 17:12:08.043711+00,Basketball,italy serie a2,libertas livorno,scaligera basket verona,1,2.05,Sansabet,100,5.41,105.00,true,sansabet5
1450,2025-11-30 17:11:59.348672+00,Basketball,fiba eurobasket qualification,ireland,north macedonia,T> 163.5,2.2,Volcano,100,4.10,120.00,true,volcano_fast
1446,2025-11-30 17:07:59.366874+00,Basketball,italy serie a2,tecnoswitch ruvo di puglia,scafati basket,1,3.95,Sansabet,100,6.51,-100.00,true,sansabet5
1440,2025-11-30 17:03:29.991877+00,Basketball,italy serie a2,pistoia basket 2000,benedetto xiv cento,2,3.5,Sansabet,100,11.14,-100.00,true,sansabet5
1438,2025-11-30 17:03:26.916908+00,Basketball,fiba world cup europe qualification,romania,montenegro,1,3.8,Volcano,100,4.11,-100.00,true,volcano_fast
1436,2025-11-30 17:01:44.895797+00,Basketball,fiba world cup europe qualification,ukraine,denmark,2,3.5,Sansabet,100,5.29,-100.00,true,sansabet5
1433,2025-11-30 16:58:15.879759+00,Basketball,fiba world cup europe qualification,lithuania,italy,H1 -7.5,1.99,Volcano,100,3.35,-100.00,true,volcano_fast
1430,2025-11-30 16:53:40.148182+00,Tennis,wta 125k buenos aires,varvara lepchenko,panna udvardy,H1 6.5,1.6,Volcano,100,6.41,60.00,true,volcano_fast
1429,2025-11-30 16:51:44.582062+00,Soccer,russia premier league,zenit,rubin kazan,T< 0.5,4.2,Sansabet,100,6.98,-100.00,true,sansabet5
1427,2025-11-30 16:50:56.087906+00,Basketball,fiba world cup europe qualification,iceland,great britain,T> 156.5,2.2,Volcano,100,8.19,120.00,true,volcano_fast
1424,2025-11-30 16:49:27.928498+00,Soccer,spain segunda rfef group 5,orihuela,rsd alcala sad,IT2> 1.5,3.65,Volcano,100,5.93,-100.00,true,volcano_fast
1405,2025-11-30 16:22:19.624844+00,Soccer,norway eliteserien,brann,hamkam,H1 -2.5,3.1,Volcano,100,3.43,-100.00,true,volcano_slow
1404,2025-11-30 16:19:24.383603+00,Soccer,caf confederation cup,san pedro,djoliba ac,P1 H1 -0.5,3.85,Sansabet,100,7.80,285.00,true,sansabet5
1402,2025-11-30 16:17:22.469108+00,Soccer,czech republic first liga,viktoria plzen,mlada boleslav,H1 -2.5,3.55,Sansabet,100,7.42,-100.00,true,sansabet5
1398,2025-11-30 16:14:19.205468+00,Basketball,serbia 1 zls women,radnicki beograd,ras beograd,2,3.1,Volcano,100,3.64,-100.00,true,volcano_fast
1394,2025-11-30 16:11:29.906923+00,Soccer,bulgaria first league,levski sofia,septemvri,P1 T> 1.5,4.25,Sansabet,100,6.22,-100.00,true,sansabet5
1392,2025-11-30 16:07:13.13372+00,Basketball,fiba world cup asia qualification,syria,jordan,T> 145.5,2.35,Volcano,100,5.48,135.00,true,volcano_fast
1389,2025-11-30 16:01:39.748189+00,Basketball,fiba world cup europe qualification,switzerland,turkey,T> 157.5,2.2,Volcano,100,3.05,-100.00,true,volcano_fast
1388,2025-11-30 16:01:10.101321+00,Basketball,fiba world cup africa qualification,guinea,tunisia,1,1.85,Sansabet,100,5.14,85.00,true,sansabet5
1382,2025-11-30 15:58:32.482171+00,Basketball,poland blk women,azs poznan,sleza wroclaw,H2 1.5,1.85,Volcano,100,3.22,85.00,true,volcano_fast
1380,2025-11-30 15:53:44.582054+00,Basketball,turkey tbl first league,harem spor kulubu,final spor genclik,T> 152.5,2.45,Sansabet,100,5.06,145.00,true,sansabet5
1376,2025-11-30 15:52:00.248617+00,Soccer,serbia super liga,tsc,radnik surdulica,IT2> 1.5,3.8,Volcano,100,6.60,280.00,true,volcano_fast
1374,2025-11-30 15:51:04.815082+00,Soccer,malta fa jubilee cup,valletta,hamrun spartans,2,4,Volcano,100,5.48,-100.00,true,volcano_fast
1369,2025-11-30 15:44:39.865448+00,Soccer,nigeria npfl,ikorodu city,abia warriors,IT2> 0.5,3.55,Volcano,100,3.64,-100.00,true,volcano_fast
1368,2025-11-30 15:44:23.340334+00,Soccer,switzerland super league,lausannesport,thun,H1 -0.5,2.35,Sansabet,100,30.59,135.00,true,sansabet5
1366,2025-11-30 15:39:44.240401+00,Basketball,finland division 1,kipina basket,aanekosken huima,T< 194.5,2.4,Sansabet,100,5.80,140.00,true,sansabet5
1365,2025-11-30 15:39:10.598446+00,Basketball,czech republic zbl women,valosun kp brno,slovanka mb,T> 150.5,2.25,Sansabet,100,8.00,125.00,true,sansabet5
1359,2025-11-30 15:37:13.169711+00,Soccer,ghana premier league,heart of lions,karela united,P1 T> 0.5,3.3,Sansabet,100,6.24,-100.00,true,sansabet5
1358,2025-11-30 15:36:33.941621+00,Soccer,russia first league,fakel voronezh,chelyabinsk,T< 0.5,4.1,Sansabet,100,5.78,-100.00,true,sansabet5
1351,2025-11-30 15:30:06.322054+00,Basketball,serbia nasa liga,kk vojvodina,kk mladost zemun,2,2.55,Sansabet,100,5.30,-100.00,true,sansabet5
1347,2025-11-30 15:24:24.292343+00,Soccer,portugal campeonato de portugal prio,tirsense,mirandela,IT2> 0.5,2.2,Volcano,100,3.12,120.00,true,volcano_fast
1337,2025-11-30 15:18:13.181625+00,Basketball,poland blk women,jelenia gora,ks basket 25 bydgoszcz,T> 153.5,2.16,Volcano,100,3.06,-100.00,true,volcano_fast
1334,2025-11-30 15:16:52.935336+00,Basketball,fiba eurobasket qualification,azerbaijan,luxembourg,T< 175.5,2.2,Volcano,100,4.69,-100.00,true,volcano_fast
1331,2025-11-30 15:15:14.379689+00,Basketball,fiba eurobasket qualification,armenia,norway,2,2.59,Volcano,100,3.69,159.00,true,volcano_fast
1328,2025-11-30 15:14:08.122128+00,Soccer,russia first league,spartak kostroma,torpedo moscow,T> 2.5,4.1,Sansabet,100,5.33,-100.00,true,sansabet5
1323,2025-11-30 15:09:34.687023+00,Soccer,italy serie d group d,piacenza,sant'angelo,H1 -2.5,4.05,Sansabet,100,5.77,-100.00,true,sansabet5
1321,2025-11-30 15:06:45.790713+00,Basketball,italy lega a1 women,dinamo sassari,battipaglia,T< 150.5,2.4,Sansabet,100,5.70,-100.00,true,sansabet5
1320,2025-11-30 15:06:13.112884+00,Soccer,greece super league,panetolikos,olympiakos,T< 1.5,3.8,Sansabet,100,6.18,280.00,true,sansabet5
1319,2025-11-30 14:54:41.18239+00,Soccer,italy serie c group b,arezzo,sambenedettese,H1 -1.5,2.25,Sansabet,100,5.36,-100.00,true,sansabet5
1315,2025-11-30 14:49:04.190664+00,Basketball,fiba world cup asia qualification,iraq,iran,T< 153.5,2.25,Sansabet,100,5.49,-100.00,true,sansabet5
1311,2025-11-30 14:46:02.514276+00,Soccer,wales premier womens league,briton ferry,barry town united,T< 2.5,3.35,Volcano,100,4.49,-100.00,true,volcano_fast
1308,2025-11-30 14:44:00.576066+00,Basketball,france ligue féminine de basketball,basket lattes montpellier,bourges basket,2,3.85,Sansabet,100,5.31,-100.00,true,sansabet5
1306,2025-11-30 14:42:31.569909+00,Soccer,bosnia and herzegovina premier liga,zrinjski mostar,posusje,IT2> 0.5,4.4,Volcano,100,5.01,340.00,true,volcano_fast
1303,2025-11-30 14:40:18.250012+00,Soccer,italy serie d group i,nissa,citta di acireale,IT2> 1.5,2.59,Volcano,100,8.71,159.00,true,volcano_fast
1302,2025-11-30 14:39:55.535912+00,Soccer,bulgaria first league,ludogorets razgrad,botev vratsa,H1 -2.5,3.35,Sansabet,100,5.72,-100.00,true,sansabet5
1301,2025-11-30 14:38:14.411399+00,Basketball,british championship,worthing thunder,newcastle knights,H1 -5.5,2.03,Volcano,100,3.05,-100.00,true,volcano_fast
1300,2025-11-30 14:37:10.330538+00,Basketball,france ligue féminine de basketball,basket landes,roche vendee,T> 136.5,2.35,Sansabet,100,6.55,-100.00,true,sansabet5
1299,2025-11-30 14:36:15.363678+00,Soccer,tunisia league 2,ariana,es bouchemma,H1 -2.5,3.05,Sansabet,100,5.06,-100.00,true,sansabet5
1298,2025-11-30 14:32:11.695732+00,Tennis,itf men santiago,juan estevez,joaquin aguilar cardozo,P1 T< 7.5,3.8,Sansabet,100,19.98,-100.00,true,sansabet5
1294,2025-11-30 14:24:42.655086+00,Soccer,greece super league 2,panargiakos,panionios,T< 2.5,2.35,Sansabet,100,31.68,-100.00,true,sansabet5
1292,2025-11-30 14:14:31.420443+00,Basketball,sweden superettan,eskilstuna basket,wetterbygden stars,2,1.8,Sansabet,100,6.85,80.00,true,sansabet5
1291,2025-11-30 14:11:56.830093+00,Tennis,wta 125k angers,anna siskova,tina nadine smith,P2 T> 12.5,1.53,Sansabet,100,7.43,53.00,true,sansabet5
1289,2025-11-30 14:07:53.208127+00,Soccer,morocco botola 2,racing de casablanca,usm oujda,T> 2.5,3.35,Sansabet,100,5.57,235.00,true,sansabet5
