ставка_№,банк_до,пик_до,ставка_абс,ставка_%живого,исход,банк_после,DD_от_пика_%
8411,462.7434,2291.6558,4.6274,1.0000,LOSS,458.1159,-79.81
8412,458.1159,2291.6558,4.5812,1.0000,WIN,462.6971,-80.01
8413,462.6971,2291.6558,4.6270,1.0000,WIN,467.3240,-79.81
8414,467.3240,2291.6558,4.6732,1.0000,LOSS,462.6508,-79.61
8415,462.6508,2291.6558,4.6265,1.0000,WIN,467.2773,-79.81
8416,467.2773,2291.6558,4.6728,1.0000,WIN,471.9501,-79.61
8417,471.9501,2291.6558,4.7195,1.0000,LOSS,467.2306,-79.41
8418,467.2306,2291.6558,4.6723,1.0000,LOSS,462.5583,-79.61
8419,462.5583,2291.6558,4.6256,1.0000,LOSS,457.9327,-79.82
8420,457.9327,2291.6558,4.5793,1.0000,LOSS,453.3534,-80.02
8421,453.3534,2291.6558,4.5335,1.0000,LOSS,448.8198,-80.22
8422,448.8198,2291.6558,4.4882,1.0000,WIN,453.3080,-80.42
8423,453.3080,2291.6558,4.5331,1.0000,WIN,457.8411,-80.22
8424,457.8411,2291.6558,4.5784,1.0000,WIN,462.4195,-80.02
8425,462.4195,2291.6558,4.6242,1.0000,LOSS,457.7953,-79.82
8426,457.7953,2291.6558,4.5780,1.0000,WIN,462.3733,-80.02
8427,462.3733,2291.6558,4.6237,1.0000,LOSS,457.7496,-79.82
8428,457.7496,2291.6558,4.5775,1.0000,WIN,462.3270,-80.03
8429,462.3270,2291.6558,4.6233,1.0000,LOSS,457.7038,-79.83
8430,457.7038,2291.6558,4.5770,1.0000,LOSS,453.1267,-80.03
8431,453.1267,2291.6558,4.5313,1.0000,LOSS,448.5955,-80.23
8432,448.5955,2291.6558,4.4860,1.0000,LOSS,444.1095,-80.42
8433,444.1095,2291.6558,4.4411,1.0000,WIN,448.5506,-80.62
8434,448.5506,2291.6558,4.4855,1.0000,LOSS,444.0651,-80.43
8435,444.0651,2291.6558,4.4407,1.0000,LOSS,439.6245,-80.62
8436,439.6245,2291.6558,4.3962,1.0000,LOSS,435.2282,-80.82
8437,435.2282,2291.6558,4.3523,1.0000,LOSS,430.8759,-81.01
8438,430.8759,2291.6558,4.3088,1.0000,LOSS,426.5672,-81.20
8439,426.5672,2291.6558,4.2657,1.0000,LOSS,422.3015,-81.39
8440,422.3015,2291.6558,4.2230,1.0000,WIN,426.5245,-81.57
8441,426.5245,2291.6558,4.2652,1.0000,LOSS,422.2593,-81.39
8442,422.2593,2291.6558,4.2226,1.0000,WIN,426.4819,-81.57
8443,426.4819,2291.6558,4.2648,1.0000,WIN,430.7467,-81.39
8444,430.7467,2291.6558,4.3075,1.0000,LOSS,426.4392,-81.20
8445,426.4392,2291.6558,4.2644,1.0000,WIN,430.7036,-81.39
8446,430.7036,2291.6558,4.3070,1.0000,LOSS,426.3966,-81.21
8447,426.3966,2291.6558,4.2640,1.0000,LOSS,422.1326,-81.39
8448,422.1326,2291.6558,4.2213,1.0000,WIN,426.3539,-81.58
8449,426.3539,2291.6558,4.2635,1.0000,LOSS,422.0904,-81.40
8450,422.0904,2291.6558,4.2209,1.0000,LOSS,417.8695,-81.58
8451,417.8695,2291.6558,4.1787,1.0000,WIN,422.0482,-81.77
8452,422.0482,2291.6558,4.2205,1.0000,LOSS,417.8277,-81.58
8453,417.8277,2291.6558,4.1783,1.0000,WIN,422.0060,-81.77
8454,422.0060,2291.6558,4.2201,1.0000,LOSS,417.7859,-81.59
8455,417.7859,2291.6558,4.1779,1.0000,LOSS,413.6081,-81.77
8456,413.6081,2291.6558,4.1361,1.0000,LOSS,409.4720,-81.95
8457,409.4720,2291.6558,4.0947,1.0000,LOSS,405.3773,-82.13
8458,405.3773,2291.6558,4.0538,1.0000,WIN,409.4310,-82.31
8459,409.4310,2291.6558,4.0943,1.0000,WIN,413.5253,-82.13
8460,413.5253,2291.6558,4.1353,1.0000,WIN,417.6606,-81.96
8461,417.6606,2291.6558,4.1766,1.0000,LOSS,413.4840,-81.77
8462,413.4840,2291.6558,4.1348,1.0000,WIN,417.6188,-81.96
8463,417.6188,2291.6558,4.1762,1.0000,WIN,421.7950,-81.78
8464,421.7950,2291.6558,4.2180,1.0000,WIN,426.0130,-81.59
8465,426.0130,2291.6558,4.2601,1.0000,WIN,430.2731,-81.41
8466,430.2731,2291.6558,4.3027,1.0000,LOSS,425.9704,-81.22
8467,425.9704,2291.6558,4.2597,1.0000,LOSS,421.7107,-81.41
8468,421.7107,2291.6558,4.2171,1.0000,WIN,425.9278,-81.60
8469,425.9278,2291.6558,4.2593,1.0000,WIN,430.1870,-81.41
8470,430.1870,2291.6558,4.3019,1.0000,WIN,434.4889,-81.23
8471,434.4889,2291.6558,4.3449,1.0000,WIN,438.8338,-81.04
8472,438.8338,2291.6558,4.3883,1.0000,WIN,443.2221,-80.85
8473,443.2221,2291.6558,4.4322,1.0000,LOSS,438.7899,-80.66
8474,438.7899,2291.6558,4.3879,1.0000,LOSS,434.4020,-80.85
8475,434.4020,2291.6558,4.3440,1.0000,WIN,438.7460,-81.04
8476,438.7460,2291.6558,4.3875,1.0000,LOSS,434.3586,-80.85
8477,434.3586,2291.6558,4.3436,1.0000,WIN,438.7022,-81.05
8478,438.7022,2291.6558,4.3870,1.0000,WIN,443.0892,-80.86
8479,443.0892,2291.6558,4.4309,1.0000,WIN,447.5201,-80.67
8480,447.5201,2291.6558,4.4752,1.0000,WIN,451.9953,-80.47
8481,451.9953,2291.6558,4.5200,1.0000,WIN,456.5152,-80.28
8482,456.5152,2291.6558,4.5652,1.0000,LOSS,451.9501,-80.08
8483,451.9501,2291.6558,4.5195,1.0000,WIN,456.4696,-80.28
8484,456.4696,2291.6558,4.5647,1.0000,LOSS,451.9049,-80.08
8485,451.9049,2291.6558,4.5190,1.0000,WIN,456.4239,-80.28
8486,456.4239,2291.6558,4.5642,1.0000,WIN,460.9882,-80.08
8487,460.9882,2291.6558,4.6099,1.0000,WIN,465.5981,-79.88
8488,465.5981,2291.6558,4.6560,1.0000,WIN,470.2540,-79.68
8489,470.2540,2291.6558,4.7025,1.0000,WIN,474.9566,-79.48
8490,474.9566,2291.6558,4.7496,1.0000,WIN,479.7061,-79.27
8491,479.7061,2291.6558,4.7971,1.0000,WIN,484.5032,-79.07
8492,484.5032,2291.6558,4.8450,1.0000,LOSS,479.6582,-78.86
8493,479.6582,2291.6558,4.7966,1.0000,LOSS,474.8616,-79.07
8494,474.8616,2291.6558,4.7486,1.0000,WIN,479.6102,-79.28
8495,479.6102,2291.6558,4.7961,1.0000,WIN,484.4063,-79.07
8496,484.4063,2291.6558,4.8441,1.0000,LOSS,479.5622,-78.86
8497,479.5622,2291.6558,4.7956,1.0000,LOSS,474.7666,-79.07
8498,474.7666,2291.6558,4.7477,1.0000,LOSS,470.0190,-79.28
8499,470.0190,2291.6558,4.7002,1.0000,WIN,474.7191,-79.49
8500,474.7191,2291.6558,4.7472,1.0000,LOSS,469.9720,-79.28
8501,469.9720,2291.6558,4.6997,1.0000,LOSS,465.2722,-79.49
8502,465.2722,2291.6558,4.6527,1.0000,LOSS,460.6195,-79.70
8503,460.6195,2291.6558,4.6062,1.0000,WIN,465.2257,-79.90
8504,465.2257,2291.6558,4.6523,1.0000,LOSS,460.5735,-79.70
8505,460.5735,2291.6558,4.6057,1.0000,WIN,465.1792,-79.90
8506,465.1792,2291.6558,4.6518,1.0000,LOSS,460.5274,-79.70
8507,460.5274,2291.6558,4.6053,1.0000,WIN,465.1327,-79.90
8508,465.1327,2291.6558,4.6513,1.0000,WIN,469.7840,-79.70
8509,469.7840,2291.6558,4.6978,1.0000,WIN,474.4818,-79.50
8510,474.4818,2291.6558,4.7448,1.0000,LOSS,469.7370,-79.30
8511,469.7370,2291.6558,4.6974,1.0000,WIN,474.4344,-79.50
8512,474.4344,2291.6558,4.7443,1.0000,LOSS,469.6900,-79.30
8513,469.6900,2291.6558,4.6969,1.0000,LOSS,464.9931,-79.50
8514,464.9931,2291.6558,4.6499,1.0000,WIN,469.6431,-79.71
8515,469.6431,2291.6558,4.6964,1.0000,LOSS,464.9466,-79.51
8516,464.9466,2291.6558,4.6495,1.0000,WIN,469.5961,-79.71
8517,469.5961,2291.6558,4.6960,1.0000,LOSS,464.9001,-79.51
8518,464.9001,2291.6558,4.6490,1.0000,LOSS,460.2511,-79.71
8519,460.2511,2291.6558,4.6025,1.0000,WIN,464.8537,-79.92
8520,464.8537,2291.6558,4.6485,1.0000,LOSS,460.2051,-79.72
8521,460.2051,2291.6558,4.6021,1.0000,WIN,464.8072,-79.92
8522,464.8072,2291.6558,4.6481,1.0000,WIN,469.4552,-79.72
8523,469.4552,2291.6558,4.6946,1.0000,LOSS,464.7607,-79.51
8524,464.7607,2291.6558,4.6476,1.0000,WIN,469.4083,-79.72
8525,469.4083,2291.6558,4.6941,1.0000,LOSS,464.7142,-79.52
8526,464.7142,2291.6558,4.6471,1.0000,WIN,469.3614,-79.72
8527,469.3614,2291.6558,4.6936,1.0000,LOSS,464.6677,-79.52
8528,464.6677,2291.6558,4.6467,1.0000,WIN,469.3144,-79.72
8529,469.3144,2291.6558,4.6931,1.0000,LOSS,464.6213,-79.52
8530,464.6213,2291.6558,4.6462,1.0000,LOSS,459.9751,-79.73
8531,459.9751,2291.6558,4.5998,1.0000,LOSS,455.3753,-79.93
8532,455.3753,2291.6558,4.5538,1.0000,LOSS,450.8216,-80.13
8533,450.8216,2291.6558,4.5082,1.0000,LOSS,446.3133,-80.33
8534,446.3133,2291.6558,4.4631,1.0000,LOSS,441.8502,-80.52
8535,441.8502,2291.6558,4.4185,1.0000,LOSS,437.4317,-80.72
8536,437.4317,2291.6558,4.3743,1.0000,WIN,441.8060,-80.91
8537,441.8060,2291.6558,4.4181,1.0000,LOSS,437.3880,-80.72
8538,437.3880,2291.6558,4.3739,1.0000,WIN,441.7618,-80.91
8539,441.7618,2291.6558,4.4176,1.0000,WIN,446.1795,-80.72
8540,446.1795,2291.6558,4.4618,1.0000,LOSS,441.7177,-80.53
8541,441.7177,2291.6558,4.4172,1.0000,WIN,446.1348,-80.72
8542,446.1348,2291.6558,4.4613,1.0000,LOSS,441.6735,-80.53
8543,441.6735,2291.6558,4.4167,1.0000,WIN,446.0902,-80.73
8544,446.0902,2291.6558,4.4609,1.0000,WIN,450.5511,-80.53
8545,450.5511,2291.6558,4.5055,1.0000,LOSS,446.0456,-80.34
8546,446.0456,2291.6558,4.4605,1.0000,LOSS,441.5852,-80.54
8547,441.5852,2291.6558,4.4159,1.0000,WIN,446.0010,-80.73
8548,446.0010,2291.6558,4.4600,1.0000,WIN,450.4610,-80.54
8549,450.4610,2291.6558,4.5046,1.0000,LOSS,445.9564,-80.34
8550,445.9564,2291.6558,4.4596,1.0000,WIN,450.4160,-80.54
8551,450.4160,2291.6558,4.5042,1.0000,LOSS,445.9118,-80.35
8552,445.9118,2291.6558,4.4591,1.0000,LOSS,441.4527,-80.54
8553,441.4527,2291.6558,4.4145,1.0000,WIN,445.8672,-80.74
8554,445.8672,2291.6558,4.4587,1.0000,WIN,450.3259,-80.54
8555,450.3259,2291.6558,4.5033,1.0000,LOSS,445.8226,-80.35
8556,445.8226,2291.6558,4.4582,1.0000,WIN,450.2809,-80.55
8557,450.2809,2291.6558,4.5028,1.0000,WIN,454.7837,-80.35
8558,454.7837,2291.6558,4.5478,1.0000,LOSS,450.2358,-80.15
8559,450.2358,2291.6558,4.5024,1.0000,LOSS,445.7335,-80.35
8560,445.7335,2291.6558,4.4573,1.0000,LOSS,441.2762,-80.55
8561,441.2762,2291.6558,4.4128,1.0000,WIN,445.6889,-80.74
8562,445.6889,2291.6558,4.4569,1.0000,LOSS,441.2320,-80.55
8563,441.2320,2291.6558,4.4123,1.0000,LOSS,436.8197,-80.75
8564,436.8197,2291.6558,4.3682,1.0000,WIN,441.1879,-80.94
8565,441.1879,2291.6558,4.4119,1.0000,LOSS,436.7760,-80.75
8566,436.7760,2291.6558,4.3678,1.0000,LOSS,432.4083,-80.94
8567,432.4083,2291.6558,4.3241,1.0000,LOSS,428.0842,-81.13
8568,428.0842,2291.6558,4.2808,1.0000,LOSS,423.8033,-81.32
8569,423.8033,2291.6558,4.2380,1.0000,LOSS,419.5653,-81.51
8570,419.5653,2291.6558,4.1957,1.0000,LOSS,415.3697,-81.69
8571,415.3697,2291.6558,4.1537,1.0000,WIN,419.5233,-81.87
8572,419.5233,2291.6558,4.1952,1.0000,LOSS,415.3281,-81.69
8573,415.3281,2291.6558,4.1533,1.0000,WIN,419.4814,-81.88
8574,419.4814,2291.6558,4.1948,1.0000,WIN,423.6762,-81.70
8575,423.6762,2291.6558,4.2368,1.0000,WIN,427.9130,-81.51
8576,427.9130,2291.6558,4.2791,1.0000,LOSS,423.6338,-81.33
8577,423.6338,2291.6558,4.2363,1.0000,LOSS,419.3975,-81.51
8578,419.3975,2291.6558,4.1940,1.0000,LOSS,415.2035,-81.70
8579,415.2035,2291.6558,4.1520,1.0000,WIN,419.3556,-81.88
8580,419.3556,2291.6558,4.1936,1.0000,LOSS,415.1620,-81.70
8581,415.1620,2291.6558,4.1516,1.0000,LOSS,411.0104,-81.88
8582,411.0104,2291.6558,4.1101,1.0000,LOSS,406.9003,-82.06
8583,406.9003,2291.6558,4.0690,1.0000,LOSS,402.8313,-82.24
8584,402.8313,2291.6558,4.0283,1.0000,WIN,406.8596,-82.42
8585,406.8596,2291.6558,4.0686,1.0000,LOSS,402.7910,-82.25
8586,402.7910,2291.6558,4.0279,1.0000,WIN,406.8189,-82.42
8587,406.8189,2291.6558,4.0682,1.0000,LOSS,402.7507,-82.25
8588,402.7507,2291.6558,4.0275,1.0000,LOSS,398.7232,-82.43
8589,398.7232,2291.6558,3.9872,1.0000,LOSS,394.7360,-82.60
8590,394.7360,2291.6558,3.9474,1.0000,WIN,398.6833,-82.78
8591,398.6833,2291.6558,3.9868,1.0000,LOSS,394.6965,-82.60
8592,394.6965,2291.6558,3.9470,1.0000,WIN,398.6435,-82.78
8593,398.6435,2291.6558,3.9864,1.0000,LOSS,394.6570,-82.60
8594,394.6570,2291.6558,3.9466,1.0000,LOSS,390.7105,-82.78
8595,390.7105,2291.6558,3.9071,1.0000,LOSS,386.8034,-82.95
8596,386.8034,2291.6558,3.8680,1.0000,LOSS,382.9353,-83.12
8597,382.9353,2291.6558,3.8294,1.0000,LOSS,379.1060,-83.29
8598,379.1060,2291.6558,3.7911,1.0000,WIN,382.8970,-83.46
8599,382.8970,2291.6558,3.8290,1.0000,LOSS,379.0681,-83.29
8600,379.0681,2291.6558,3.7907,1.0000,WIN,382.8587,-83.46
8601,382.8587,2291.6558,3.8286,1.0000,WIN,386.6873,-83.29
8602,386.6873,2291.6558,3.8669,1.0000,WIN,390.5542,-83.13
8603,390.5542,2291.6558,3.9055,1.0000,LOSS,386.6487,-82.96
8604,386.6487,2291.6558,3.8665,1.0000,WIN,390.5151,-83.13
8605,390.5151,2291.6558,3.9052,1.0000,LOSS,386.6100,-82.96
8606,386.6100,2291.6558,3.8661,1.0000,LOSS,382.7439,-83.13
8607,382.7439,2291.6558,3.8274,1.0000,WIN,386.5713,-83.30
8608,386.5713,2291.6558,3.8657,1.0000,WIN,390.4371,-83.13
8609,390.4371,2291.6558,3.9044,1.0000,WIN,394.3414,-82.96
8610,394.3414,2291.6558,3.9434,1.0000,WIN,398.2848,-82.79
8611,398.2848,2291.6558,3.9828,1.0000,WIN,402.2677,-82.62
8612,402.2677,2291.6558,4.0227,1.0000,WIN,406.2904,-82.45
8613,406.2904,2291.6558,4.0629,1.0000,LOSS,402.2275,-82.27
8614,402.2275,2291.6558,4.0223,1.0000,LOSS,398.2052,-82.45
8615,398.2052,2291.6558,3.9821,1.0000,LOSS,394.2231,-82.62
8616,394.2231,2291.6558,3.9422,1.0000,LOSS,390.2809,-82.80
8617,390.2809,2291.6558,3.9028,1.0000,LOSS,386.3781,-82.97
8618,386.3781,2291.6558,3.8638,1.0000,WIN,390.2419,-83.14
8619,390.2419,2291.6558,3.9024,1.0000,LOSS,386.3395,-82.97
8620,386.3395,2291.6558,3.8634,1.0000,WIN,390.2028,-83.14
8621,390.2028,2291.6558,3.9020,1.0000,LOSS,386.3008,-82.97
8622,386.3008,2291.6558,3.8630,1.0000,LOSS,382.4378,-83.14
8623,382.4378,2291.6558,3.8244,1.0000,LOSS,378.6134,-83.31
8624,378.6134,2291.6558,3.7861,1.0000,WIN,382.3996,-83.48
8625,382.3996,2291.6558,3.8240,1.0000,LOSS,378.5756,-83.31
8626,378.5756,2291.6558,3.7858,1.0000,WIN,382.3613,-83.48
8627,382.3613,2291.6558,3.8236,1.0000,WIN,386.1849,-83.32
8628,386.1849,2291.6558,3.8618,1.0000,WIN,390.0468,-83.15
8629,390.0468,2291.6558,3.9005,1.0000,WIN,393.9473,-82.98
8630,393.9473,2291.6558,3.9395,1.0000,WIN,397.8867,-82.81
8631,397.8867,2291.6558,3.9789,1.0000,WIN,401.8656,-82.64
8632,401.8656,2291.6558,4.0187,1.0000,WIN,405.8843,-82.46
8633,405.8843,2291.6558,4.0588,1.0000,LOSS,401.8254,-82.29
8634,401.8254,2291.6558,4.0183,1.0000,LOSS,397.8072,-82.47
8635,397.8072,2291.6558,3.9781,1.0000,WIN,401.7852,-82.64
8636,401.7852,2291.6558,4.0179,1.0000,LOSS,397.7674,-82.47
8637,397.7674,2291.6558,3.9777,1.0000,WIN,401.7450,-82.64
8638,401.7450,2291.6558,4.0175,1.0000,WIN,405.7625,-82.47
8639,405.7625,2291.6558,4.0576,1.0000,WIN,409.8201,-82.29
8640,409.8201,2291.6558,4.0982,1.0000,WIN,413.9183,-82.12
8641,413.9183,2291.6558,4.1392,1.0000,LOSS,409.7791,-81.94
8642,409.7791,2291.6558,4.0978,1.0000,LOSS,405.6814,-82.12
8643,405.6814,2291.6558,4.0568,1.0000,LOSS,401.6245,-82.30
8644,401.6245,2291.6558,4.0162,1.0000,WIN,405.6408,-82.47
8645,405.6408,2291.6558,4.0564,1.0000,WIN,409.6972,-82.30
8646,409.6972,2291.6558,4.0970,1.0000,LOSS,405.6002,-82.12
8647,405.6002,2291.6558,4.0560,1.0000,LOSS,401.5442,-82.30
8648,401.5442,2291.6558,4.0154,1.0000,WIN,405.5597,-82.48
8649,405.5597,2291.6558,4.0556,1.0000,LOSS,401.5041,-82.30
8650,401.5041,2291.6558,4.0150,1.0000,WIN,405.5191,-82.48
8651,405.5191,2291.6558,4.0552,1.0000,LOSS,401.4639,-82.30
8652,401.4639,2291.6558,4.0146,1.0000,LOSS,397.4493,-82.48
8653,397.4493,2291.6558,3.9745,1.0000,LOSS,393.4748,-82.66
8654,393.4748,2291.6558,3.9347,1.0000,WIN,397.4095,-82.83
8655,397.4095,2291.6558,3.9741,1.0000,WIN,401.3836,-82.66
8656,401.3836,2291.6558,4.0138,1.0000,WIN,405.3975,-82.48
8657,405.3975,2291.6558,4.0540,1.0000,WIN,409.4514,-82.31
8658,409.4514,2291.6558,4.0945,1.0000,LOSS,405.3569,-82.13
8659,405.3569,2291.6558,4.0536,1.0000,WIN,409.4105,-82.31
8660,409.4105,2291.6558,4.0941,1.0000,WIN,413.5046,-82.13
8661,413.5046,2291.6558,4.1350,1.0000,WIN,417.6396,-81.96
8662,417.6396,2291.6558,4.1764,1.0000,LOSS,413.4632,-81.78
8663,413.4632,2291.6558,4.1346,1.0000,WIN,417.5979,-81.96
8664,417.5979,2291.6558,4.1760,1.0000,LOSS,413.4219,-81.78
8665,413.4219,2291.6558,4.1342,1.0000,LOSS,409.2877,-81.96
8666,409.2877,2291.6558,4.0929,1.0000,LOSS,405.1948,-82.14
8667,405.1948,2291.6558,4.0519,1.0000,WIN,409.2467,-82.32
8668,409.2467,2291.6558,4.0925,1.0000,WIN,413.3392,-82.14
8669,413.3392,2291.6558,4.1334,1.0000,WIN,417.4726,-81.96
8670,417.4726,2291.6558,4.1747,1.0000,LOSS,413.2979,-81.78
8671,413.2979,2291.6558,4.1330,1.0000,WIN,417.4309,-81.97
8672,417.4309,2291.6558,4.1743,1.0000,WIN,421.6052,-81.78
8673,421.6052,2291.6558,4.2161,1.0000,WIN,425.8212,-81.60
8674,425.8212,2291.6558,4.2582,1.0000,LOSS,421.5630,-81.42
8675,421.5630,2291.6558,4.2156,1.0000,WIN,425.7786,-81.60
8676,425.7786,2291.6558,4.2578,1.0000,LOSS,421.5209,-81.42
8677,421.5209,2291.6558,4.2152,1.0000,LOSS,417.3056,-81.61
8678,417.3056,2291.6558,4.1731,1.0000,LOSS,413.1326,-81.79
8679,413.1326,2291.6558,4.1313,1.0000,LOSS,409.0013,-81.97
8680,409.0013,2291.6558,4.0900,1.0000,LOSS,404.9113,-82.15
8681,404.9113,2291.6558,4.0491,1.0000,LOSS,400.8621,-82.33
8682,400.8621,2291.6558,4.0086,1.0000,WIN,404.8708,-82.51
8683,404.8708,2291.6558,4.0487,1.0000,WIN,408.9195,-82.33
8684,408.9195,2291.6558,4.0892,1.0000,LOSS,404.8303,-82.16
8685,404.8303,2291.6558,4.0483,1.0000,LOSS,400.7820,-82.33
8686,400.7820,2291.6558,4.0078,1.0000,LOSS,396.7741,-82.51
8687,396.7741,2291.6558,3.9677,1.0000,LOSS,392.8064,-82.69
8688,392.8064,2291.6558,3.9281,1.0000,LOSS,388.8783,-82.86
8689,388.8783,2291.6558,3.8888,1.0000,LOSS,384.9896,-83.03
8690,384.9896,2291.6558,3.8499,1.0000,LOSS,381.1397,-83.20
8691,381.1397,2291.6558,3.8114,1.0000,WIN,384.9511,-83.37
8692,384.9511,2291.6558,3.8495,1.0000,LOSS,381.1016,-83.20
8693,381.1016,2291.6558,3.8110,1.0000,WIN,384.9126,-83.37
8694,384.9126,2291.6558,3.8491,1.0000,LOSS,381.0634,-83.20
8695,381.0634,2291.6558,3.8106,1.0000,WIN,384.8741,-83.37
8696,384.8741,2291.6558,3.8487,1.0000,WIN,388.7228,-83.21
8697,388.7228,2291.6558,3.8872,1.0000,WIN,392.6100,-83.04
8698,392.6100,2291.6558,3.9261,1.0000,LOSS,388.6839,-82.87
8699,388.6839,2291.6558,3.8868,1.0000,WIN,392.5708,-83.04
8700,392.5708,2291.6558,3.9257,1.0000,WIN,396.4965,-82.87
8701,396.4965,2291.6558,3.9650,1.0000,WIN,400.4615,-82.70
8702,400.4615,2291.6558,4.0046,1.0000,LOSS,396.4568,-82.53
8703,396.4568,2291.6558,3.9646,1.0000,WIN,400.4214,-82.70
8704,400.4214,2291.6558,4.0042,1.0000,WIN,404.4256,-82.53
8705,404.4256,2291.6558,4.0443,1.0000,LOSS,400.3814,-82.35
8706,400.3814,2291.6558,4.0038,1.0000,LOSS,396.3776,-82.53
8707,396.3776,2291.6558,3.9638,1.0000,WIN,400.3413,-82.70
8708,400.3413,2291.6558,4.0034,1.0000,LOSS,396.3379,-82.53
8709,396.3379,2291.6558,3.9634,1.0000,WIN,400.3013,-82.71
8710,400.3013,2291.6558,4.0030,1.0000,LOSS,396.2983,-82.53
8711,396.2983,2291.6558,3.9630,1.0000,LOSS,392.3353,-82.71
8712,392.3353,2291.6558,3.9234,1.0000,LOSS,388.4119,-82.88
8713,388.4119,2291.6558,3.8841,1.0000,WIN,392.2961,-83.05
8714,392.2961,2291.6558,3.9230,1.0000,WIN,396.2190,-82.88
8715,396.2190,2291.6558,3.9622,1.0000,WIN,400.1812,-82.71
8716,400.1812,2291.6558,4.0018,1.0000,LOSS,396.1794,-82.54
8717,396.1794,2291.6558,3.9618,1.0000,WIN,400.1412,-82.71
8718,400.1412,2291.6558,4.0014,1.0000,LOSS,396.1398,-82.54
8719,396.1398,2291.6558,3.9614,1.0000,LOSS,392.1784,-82.71
8720,392.1784,2291.6558,3.9218,1.0000,WIN,396.1002,-82.89
8721,396.1002,2291.6558,3.9610,1.0000,LOSS,392.1392,-82.72
8722,392.1392,2291.6558,3.9214,1.0000,WIN,396.0606,-82.89
8723,396.0606,2291.6558,3.9606,1.0000,LOSS,392.1000,-82.72
8724,392.1000,2291.6558,3.9210,1.0000,WIN,396.0210,-82.89
8725,396.0210,2291.6558,3.9602,1.0000,WIN,399.9812,-82.72
8726,399.9812,2291.6558,3.9998,1.0000,LOSS,395.9814,-82.55
8727,395.9814,2291.6558,3.9598,1.0000,LOSS,392.0215,-82.72
8728,392.0215,2291.6558,3.9202,1.0000,LOSS,388.1013,-82.89
8729,388.1013,2291.6558,3.8810,1.0000,LOSS,384.2203,-83.06
8730,384.2203,2291.6558,3.8422,1.0000,LOSS,380.3781,-83.23
8731,380.3781,2291.6558,3.8038,1.0000,LOSS,376.5743,-83.40
8732,376.5743,2291.6558,3.7657,1.0000,WIN,380.3401,-83.57
8733,380.3401,2291.6558,3.8034,1.0000,WIN,384.1435,-83.40
8734,384.1435,2291.6558,3.8414,1.0000,WIN,387.9849,-83.24
8735,387.9849,2291.6558,3.8798,1.0000,WIN,391.8648,-83.07
8736,391.8648,2291.6558,3.9186,1.0000,LOSS,387.9461,-82.90
8737,387.9461,2291.6558,3.8795,1.0000,WIN,391.8256,-83.07
8738,391.8256,2291.6558,3.9183,1.0000,LOSS,387.9073,-82.90
8739,387.9073,2291.6558,3.8791,1.0000,WIN,391.7864,-83.07
8740,391.7864,2291.6558,3.9179,1.0000,WIN,395.7043,-82.90
8741,395.7043,2291.6558,3.9570,1.0000,LOSS,391.7472,-82.73
8742,391.7472,2291.6558,3.9175,1.0000,WIN,395.6647,-82.91
8743,395.6647,2291.6558,3.9566,1.0000,LOSS,391.7080,-82.73
8744,391.7080,2291.6558,3.9171,1.0000,LOSS,387.7910,-82.91
8745,387.7910,2291.6558,3.8779,1.0000,LOSS,383.9130,-83.08
8746,383.9130,2291.6558,3.8391,1.0000,WIN,387.7522,-83.25
8747,387.7522,2291.6558,3.8775,1.0000,LOSS,383.8747,-83.08
8748,383.8747,2291.6558,3.8387,1.0000,LOSS,380.0359,-83.25
8749,380.0359,2291.6558,3.8004,1.0000,WIN,383.8363,-83.42
8750,383.8363,2291.6558,3.8384,1.0000,LOSS,379.9979,-83.25
8751,379.9979,2291.6558,3.8000,1.0000,WIN,383.7979,-83.42
8752,383.7979,2291.6558,3.8380,1.0000,LOSS,379.9599,-83.25
8753,379.9599,2291.6558,3.7996,1.0000,WIN,383.7595,-83.42
8754,383.7595,2291.6558,3.8376,1.0000,LOSS,379.9219,-83.25
8755,379.9219,2291.6558,3.7992,1.0000,LOSS,376.1227,-83.42
8756,376.1227,2291.6558,3.7612,1.0000,LOSS,372.3615,-83.59
8757,372.3615,2291.6558,3.7236,1.0000,WIN,376.0851,-83.75
8758,376.0851,2291.6558,3.7609,1.0000,WIN,379.8459,-83.59
8759,379.8459,2291.6558,3.7985,1.0000,WIN,383.6444,-83.42
8760,383.6444,2291.6558,3.8364,1.0000,WIN,387.4808,-83.26
8761,387.4808,2291.6558,3.8748,1.0000,LOSS,383.6060,-83.09
8762,383.6060,2291.6558,3.8361,1.0000,LOSS,379.7700,-83.26
8763,379.7700,2291.6558,3.7977,1.0000,WIN,383.5677,-83.43
8764,383.5677,2291.6558,3.8357,1.0000,LOSS,379.7320,-83.26
8765,379.7320,2291.6558,3.7973,1.0000,LOSS,375.9347,-83.43
8766,375.9347,2291.6558,3.7593,1.0000,LOSS,372.1753,-83.60
8767,372.1753,2291.6558,3.7218,1.0000,WIN,375.8971,-83.76
8768,375.8971,2291.6558,3.7590,1.0000,LOSS,372.1381,-83.60
8769,372.1381,2291.6558,3.7214,1.0000,LOSS,368.4167,-83.76
8770,368.4167,2291.6558,3.6842,1.0000,LOSS,364.7326,-83.92
8771,364.7326,2291.6558,3.6473,1.0000,LOSS,361.0852,-84.08
8772,361.0852,2291.6558,3.6109,1.0000,LOSS,357.4744,-84.24
